,PosSite_Di,NegSite_Di,Local-Stru,Local-Quat,Local-Qu_1,Local-Qu_2,Quaternary,Quaterna_1,GeodeticSt,Quaterna_2,FaultRecen,FaultSlipD,Earthquake,HorizGravi,HorizMagne,GravityDen,MagneticDe,Heatflow,Geochemist,Local-St_1,Local-Qu_3,Local-Qu_4,Local-Qu_5,Quaterna_3,HorizGra_1,Geodetic_1,Quaterna_4,FaultRec_1,Earthqua_1,Heatflow_E,HorizGra_2,HorizMag_1,Hillshade-,DEM-30m,Fairway
751514,15185.9489731,935.09293201,0.0,0.0,0.0,0.0,0,17,0.0085167,-2.4568,2.5244999,0.845054,1.13033,0.0022994,1.02e-05,17,17,82.6110992,-9999.0,0.0,0.0,0.0,0.0,0.1,0.383323,0.594199,0.453827,0.22842,0.403589,22.2520008,0.229183,2,180,1567,37.9821014
752224,15707.9786111,986.1660618400001,0.0,0.0,0.0,0.0,0,20,0.0085167,-2.3994401,2.47926,0.839893,1.09691,0.0011368,1.09e-05,26,14,82.6251984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.301312,0.598494,0.476268,0.240219,0.405849,22.2262001,0.229183,2,179,1564,37.5830002
752225,15608.0400466,977.87060421,0.0,0.0,0.0,0.0,0,19,0.0085167,-2.3994401,2.47926,0.841232,1.13033,0.0014542,1.07e-05,23,15,82.5891037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.301312,0.598494,0.468836,0.236314,0.403589,22.2236996,0.216451,2,180,1563,37.6403999
752226,15511.4872319,1031.95849512,0.0,0.0,0.0,0.0,0,18,0.0085167,-2.4568,2.5244999,0.842516,1.13033,0.0018313,1.04e-05,21,16,82.5522995,-9999.0,0.0,0.0,0.0,0.0,0.1,0.383323,0.594199,0.461719,0.232572,0.403589,22.2192001,0.229183,2,180,1567,37.9821014
762902,18330.3786217,955.17673101,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5471799,2.62695,0.838072,1.16137,0.0064398,8.3e-06,1,23,80.2851028,-9999.0,0.0,0.0,0.0,0.0,0.1,0.695964,0.608386,0.421975,0.211625,0.401492,21.3498001,0.292845,2,179,1681,39.7078018
762903,18292.7062641,883.49700879,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5471799,2.62695,0.840298,1.13033,0.0067382,8.4e-06,1,21,80.2022018,-9999.0,0.0,0.0,0.0,0.0,0.1,0.710209,0.605829,0.417912,0.209479,0.403589,21.3075008,0.280113,2,172,1684,39.7504997
762904,18258.3795697,879.6427351999998,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5471799,2.62695,0.841931,1.13033,0.0069697,8.5e-06,1,20,80.1171036,-9999.0,0.0,0.0,0.0,0.0,0.1,0.703386,0.605829,0.414295,0.207566,0.403589,21.2630005,0.280113,2,185,1705,39.7044983
762905,18227.4174407,944.44466151,0.0,0.0,0.0,0.0,0,9,0.0085167,-2.5471799,2.62695,0.843318,1.13033,0.0070812,8.7e-06,1,18,80.0294037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.703386,0.605829,0.411134,0.205895,0.403589,21.2164001,0.26738,2,155,1695,39.7044983
763610,18617.7595416,891.84003421,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.4913199,2.5934,0.834554,1.2174799,0.0059842,8.2e-06,1,24,80.2384033,-9999.0,0.0,0.0,0.0,0.0,0.1,0.695964,0.608386,0.428113,0.214866,0.397698,21.3507004,0.292845,2,199,1658,40.0026016
763611,18577.3058433,733.88215926,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5471799,2.62695,0.836775,1.16137,0.0062502,8.4e-06,1,23,80.1578979,-9999.0,0.0,0.0,0.0,0.0,0.1,0.695964,0.608386,0.423636,0.212503,0.401492,21.3092995,0.292845,2,206,1711,39.7078018
763612,18540.1352326,637.79887171,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5471799,2.62695,0.838314,1.13033,0.0064845,8.5e-06,1,21,80.0742035,-9999.0,0.0,0.0,0.0,0.0,0.1,0.710209,0.605829,0.41959,0.210365,0.403589,21.2656994,0.280113,2,191,1725,39.7504997
763613,18506.2674922,632.44903179,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5471799,2.62695,0.84062,1.13033,0.0066572,8.7e-06,1,19,79.9881973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.703386,0.605829,0.415987,0.208461,0.403589,21.2198009,0.280113,2,181,1714,39.7044983
763614,18475.7207854,719.85842697,0.0,0.0,0.0,0.0,0,9,0.0085167,-2.5471799,2.62695,0.842166,1.13033,0.0067323,9e-06,1,18,79.899498,-9999.0,0.0,0.0,0.0,0.0,0.1,0.703386,0.605829,0.412353,0.206539,0.403589,21.1718006,0.26738,2,160,1730,39.7044983
763615,18448.511609,872.58267914,0.0,0.0,0.0,0.0,0,8,0.0085167,-2.6119399,2.6690199,0.84501,1.13033,0.0066811,9.3e-06,1,16,79.8088989,-9999.0,0.0,0.0,0.0,0.0,0.1,0.680548,0.605829,0.409177,0.204859,0.403589,21.1215,0.292845,2,175,1709,38.0788002
764317,18907.3837503,963.53241034,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.4913199,2.5934,0.833904,1.19033,0.0056191,8.1e-06,1,26,80.1884995,-9999.0,0.0,0.0,0.0,0.0,0.1,0.641765,0.608386,0.435088,0.218547,0.399534,21.3528004,0.356507,2,182,1630,39.5904999
764318,18864.2381857,739.3233953,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.4913199,2.5934,0.833802,1.16137,0.0058662,8.2e-06,1,24,80.1095963,-9999.0,0.0,0.0,0.0,0.0,0.1,0.674692,0.608386,0.430217,0.215977,0.401492,21.3124008,0.356507,2,190,1641,39.7629013
764319,18824.3141807,538.33396689,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5471799,2.62695,0.835275,1.16137,0.0060747,8.4e-06,1,22,80.0282974,-9999.0,0.0,0.0,0.0,0.0,0.1,0.674692,0.608386,0.425291,0.213376,0.401492,21.2698002,0.343775,2,202,1672,39.5644989
764320,18787.6322729,397.50199618,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5471799,2.62695,0.836726,1.13033,0.0062388,8.6e-06,1,21,79.9437027,-9999.0,0.0,0.0,0.0,0.0,0.1,0.688451,0.605829,0.420784,0.210996,0.403589,21.2248001,0.331042,2,207,1697,39.6039009
764321,18754.2114862,388.86014713,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5471799,2.62695,0.838331,1.13033,0.0063391,8.9e-06,1,19,79.8566971,-9999.0,0.0,0.0,0.0,0.0,0.1,0.682629,0.605829,0.41671,0.208843,0.403589,21.1776009,0.31831,2,198,1742,39.5647011
764322,18724.0692831,519.0535532,0.0,0.0,0.0,0.0,0,9,0.0085167,-2.5471799,2.62695,0.840071,1.13033,0.0063549,9.2e-06,1,17,79.7669983,-9999.0,0.0,0.0,0.0,0.0,0.1,0.682629,0.605829,0.413082,0.206925,0.403589,21.1282005,0.31831,2,182,1747,39.5647011
764323,18697.22152,715.975536,0.0,0.0,0.0,0.0,0,8,0.0085167,-2.6119399,2.6690199,0.843122,1.13033,0.0062742,9.6e-06,1,15,79.6753998,-9999.0,0.0,0.0,0.0,0.0,0.1,0.661863,0.605829,0.409912,0.205248,0.403589,21.0764999,0.331042,2,168,1746,37.9528999
764324,18673.6824064,938.52295934,0.0,0.0,0.0,0.0,0,7,0.0085167,-2.6119399,2.6690199,0.845458,1.13033,0.0061027,1e-05,1,14,79.5819016,-9999.0,0.0,0.0,0.0,0.0,0.1,0.661863,0.603491,0.40721,0.203818,0.403589,21.0224991,0.305577,2,164,1726,37.9528999
765025,19153.398452,897.00342362,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.4913199,2.5934,0.833269,1.16137,0.0055616,8e-06,1,26,80.058403,-9999.0,0.0,0.0,0.0,0.0,0.1,0.624246,0.608386,0.436699,0.219396,0.401492,21.3169003,0.432901,2,178,1636,39.4225006
765026,19110.8083112,650.24573744,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.4913199,2.5934,0.833508,1.16137,0.0057686,8.2e-06,1,24,79.9786987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.652842,0.608386,0.431382,0.216592,0.401492,21.2752991,0.407437,2,182,1641,39.6155014
765027,19071.4004823,407.46030005,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5471799,2.62695,0.833782,1.16137,0.0059211,8.5e-06,1,22,79.8964996,-9999.0,0.0,0.0,0.0,0.0,0.1,0.652842,0.608386,0.426469,0.213998,0.401492,21.2313004,0.394704,2,183,1648,39.417099
765028,19035.1947298,185.00884623,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5471799,2.62695,0.834695,1.16137,0.0060169,8.8e-06,1,20,79.8108978,-9999.0,0.0,0.0,0.0,0.0,0.1,0.66439,0.605829,0.421975,0.211625,0.401492,21.1851006,0.369239,2,195,1663,39.4949989
765029,19002.2093571,165.62804788,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5471799,2.62695,0.836955,1.16137,0.0060438,9.1e-06,1,18,79.7229996,-9999.0,0.0,0.0,0.0,0.0,0.1,0.658686,0.605829,0.417912,0.209479,0.401492,21.1364994,0.343775,2,216,1698,39.456501
765030,18972.4611608,381.62419644,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5471799,2.62695,0.83915,1.13033,0.0059925,9.4e-06,1,16,79.6323013,-9999.0,0.0,0.0,0.0,0.0,0.1,0.658686,0.605829,0.414295,0.207566,0.403589,21.0856991,0.331042,2,214,1722,39.4033012
765031,18945.9653897,623.57149099,0.0,0.0,0.0,0.0,0,9,0.0085167,-2.6119399,2.6690199,0.841052,1.13033,0.0058647,9.8e-06,1,15,79.5394974,-9999.0,0.0,0.0,0.0,0.0,0.1,0.639904,0.605829,0.411134,0.205895,0.403589,21.0324993,0.343775,2,199,1731,37.8046989
765032,18922.7357059,870.0837784,0.0,0.0,0.0,0.0,0,8,0.0085167,-2.6119399,2.6690199,0.843363,1.13033,0.0056775,1.03e-05,1,13,79.4449005,-9999.0,0.0,0.0,0.0,0.0,0.1,0.639904,0.603491,0.40844,0.204469,0.403589,20.9769993,0.331042,2,202,1767,37.8046989
765733,19399.5150516,897.68345101,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.4825699,2.59589,0.83289,1.16137,0.005523,7.9e-06,1,26,79.9283981,-9999.0,0.0,0.0,0.0,0.0,0.1,0.624246,0.616196,0.438305,0.220243,0.401492,21.2819996,0.471099,2,160,1642,39.078701
765734,19357.4664222,651.18350353,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.4825699,2.59589,0.833173,1.16137,0.0056884,8.2e-06,1,24,79.8478012,-9999.0,0.0,0.0,0.0,0.0,0.1,0.652842,0.616196,0.433007,0.217449,0.401492,21.2392006,0.445634,2,183,1648,39.2717018
765735,19318.5617564,408.95517155,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.5343699,2.6247201,0.833134,1.16137,0.0057881,8.5e-06,1,22,79.7646027,-9999.0,0.0,0.0,0.0,0.0,0.1,0.652842,0.616196,0.428113,0.214866,0.401492,21.1938992,0.432901,2,177,1654,39.0845985
765736,19282.8200838,188.27827649,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5343699,2.6247201,0.833384,1.16137,0.0058222,8.9e-06,1,20,79.6780014,-9999.0,0.0,0.0,0.0,0.0,0.1,0.66439,0.613941,0.423636,0.212503,0.401492,21.1464005,0.407437,2,181,1654,39.1624985
765737,19250.2590224,169.2722259,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5343699,2.6247201,0.834946,1.16137,0.0057838,9.2e-06,1,18,79.5889969,-9999.0,0.0,0.0,0.0,0.0,0.1,0.658686,0.613941,0.41959,0.210365,0.401492,21.0963993,0.381972,2,178,1662,39.1240997
765738,19220.8947367,383.21986317,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5343699,2.6247201,0.836974,1.16137,0.0056709,9.6e-06,1,16,79.4972,-9999.0,0.0,0.0,0.0,0.0,0.1,0.658686,0.613941,0.415987,0.208461,0.401492,21.0442009,0.369239,2,192,1668,39.1240997
765739,19194.7418979,624.54930997,0.0,0.0,0.0,0.0,0,9,0.0085167,-2.5974901,2.6656899,0.839312,1.13033,0.0054935,1e-05,1,14,79.4033966,-9999.0,0.0,0.0,0.0,0.0,0.1,0.639904,0.613941,0.412839,0.206796,0.403589,20.9895,0.369239,2,186,1676,39.2643013
765740,19171.8136485,870.78482856,0.0,0.0,0.0,0.0,0,8,0.0085167,-2.5974901,2.6656899,0.841599,1.13033,0.0052764,1.05e-05,1,13,79.3070984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.639904,0.611899,0.410157,0.205377,0.403589,20.9326,0.356507,2,202,1689,39.2643013
766441,19645.7297197,965.43048141,0.0,0.0,0.0,0.0,0,15,0.0085167,-2.4825699,2.59589,0.833008,1.16137,0.0054974,7.9e-06,1,26,79.7977982,-9999.0,0.0,0.0,0.0,0.0,0.1,0.611077,0.616196,0.440361,0.221327,0.401492,21.2481003,0.522028,2,190,1636,38.9897003
766442,19604.2091977,741.79538384,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.4825699,2.59589,0.832875,1.16137,0.0056191,8.2e-06,1,24,79.716301,-9999.0,0.0,0.0,0.0,0.0,0.1,0.634549,0.616196,0.435088,0.218547,0.401492,21.2040005,0.509296,2,190,1654,39.148201
766443,19565.7951618,541.7238859,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.5343699,2.6247201,0.832714,1.16137,0.0056695,8.6e-06,1,22,79.632103,-9999.0,0.0,0.0,0.0,0.0,0.1,0.634549,0.616196,0.430217,0.215977,0.401492,21.1574993,0.496563,2,176,1669,38.9612007
766444,19530.5059423,402.08101872,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5343699,2.6247201,0.832642,1.16137,0.0056515,8.9e-06,1,20,79.5445023,-9999.0,0.0,0.0,0.0,0.0,0.1,0.6424,0.613941,0.425762,0.213625,0.401492,21.1086006,0.445634,2,184,1685,39.0141983
766445,19498.3585055,393.53973456,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5343699,2.6247201,0.833917,1.16137,0.0055617,9.3e-06,1,17,79.4543991,-9999.0,0.0,0.0,0.0,0.0,0.1,0.634954,0.613941,0.421737,0.211499,0.401492,21.0573006,0.420169,2,162,1696,38.9639015
766446,19469.3684145,522.56855985,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5343699,2.6247201,0.835247,1.16137,0.0054014,9.8e-06,1,15,79.361702,-9999.0,0.0,0.0,0.0,0.0,0.1,0.634954,0.613941,0.418152,0.209606,0.401492,21.0037003,0.394704,2,154,1692,38.9639015
766447,19443.5497918,718.52785388,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5974901,2.6656899,0.836644,1.16137,0.0051838,1.02e-05,1,14,79.2668991,-9999.0,0.0,0.0,0.0,0.0,0.1,0.616148,0.613941,0.415021,0.20795,0.401492,20.9475002,0.369239,2,162,1693,39.1571007
766448,19420.9152862,940.47150614,0.0,0.0,0.0,0.0,0,9,0.0085167,-2.5974901,2.6656899,0.839795,1.13033,0.0049372,1.08e-05,1,12,79.1689987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.616148,0.611899,0.412353,0.206539,0.403589,20.8890991,0.394704,2,164,1691,39.1039009
767150,19851.0334806,895.25461613,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.4825699,2.59589,0.832524,1.16137,0.0055526,8.2e-06,1,24,79.5822983,-9999.0,0.0,0.0,0.0,0.0,0.1,0.620277,0.616196,0.437617,0.219881,0.401492,21.1700993,0.547493,2,194,1661,39.0517998
767151,19813.0979984,738.02791598,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.5343699,2.6247201,0.832248,1.16137,0.0055586,8.6e-06,1,21,79.4972992,-9999.0,0.0,0.0,0.0,0.0,0.1,0.620277,0.616196,0.432775,0.217327,0.401492,21.1222992,0.522028,2,202,1697,38.8647995
767152,19778.2500323,642.5648464,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.5343699,2.6247201,0.831813,1.16137,0.0054996,9e-06,1,19,79.4087982,-9999.0,0.0,0.0,0.0,0.0,0.1,0.624528,0.613941,0.428347,0.21499,0.401492,21.0720997,0.471099,2,173,1695,38.8935013
767153,19746.5059286,637.25501873,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5343699,2.6247201,0.832192,1.16137,0.0053744,9.4e-06,1,17,79.3178024,-9999.0,0.0,0.0,0.0,0.0,0.1,0.61515,0.613941,0.424346,0.212878,0.401492,21.0195007,0.458366,2,202,1752,38.8302002
767154,19717.8806782,724.08448123,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5343699,2.6247201,0.83293,1.16137,0.0051851,9.9e-06,1,15,79.2240982,-9999.0,0.0,0.0,0.0,0.0,0.1,0.61515,0.613941,0.420784,0.210996,0.401492,20.9643002,0.420169,2,158,1729,38.8302002
767155,19692.3878818,876.0723218,0.0,0.0,0.0,0.0,0,10,0.0085167,-2.5974901,2.6656899,0.834769,1.16137,0.0049445,1.04e-05,1,13,79.1283035,-9999.0,0.0,0.0,0.0,0.0,0.1,0.595328,0.613941,0.417672,0.209352,0.401492,20.9067993,0.432901,2,185,1743,39.0163994
767858,20060.4676983,959.63828654,0.0,0.0,0.0,0.0,0,14,0.0085167,-2.5343699,2.6247201,0.831408,1.16137,0.0054474,8.6e-06,1,21,79.3625031,-9999.0,0.0,0.0,0.0,0.0,0.1,0.620277,0.616196,0.435779,0.218911,0.401492,21.0883007,0.572958,2,211,1690,38.8647995
767859,20026.0501927,888.31864669,0.0,0.0,0.0,0.0,0,13,0.0085167,-2.5343699,2.6247201,0.831811,1.16137,0.005359,9e-06,1,19,79.2731018,-9999.0,0.0,0.0,0.0,0.0,0.1,0.624528,0.613941,0.431382,0.216592,0.401492,21.0368004,0.509296,2,208,1750,38.8935013
767860,19994.6995069,884.48538434,0.0,0.0,0.0,0.0,0,12,0.0085167,-2.5343699,2.6247201,0.8314,1.16137,0.005214,9.5e-06,1,17,79.1811981,-9999.0,0.0,0.0,0.0,0.0,0.1,0.61515,0.613941,0.427409,0.214495,0.401492,20.9827995,0.471099,2,185,1755,38.8302002
767861,19966.430087,948.95667561,0.0,0.0,0.0,0.0,0,11,0.0085167,-2.5343699,2.6247201,0.831218,1.16137,0.0050141,9.9e-06,1,15,79.0865021,-9999.0,0.0,0.0,0.0,0.0,0.1,0.61515,0.613941,0.423636,0.212503,0.401492,20.9262009,0.458366,2,184,1771,38.8302002
775230,14648.2061088,983.83242833,0.0,0.0,0.0,0.0,0,60,0.24215,-1.4240299,1.8052,0.851523,0.544068,0.0011372,3.1e-06,25,25,88.2501984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.516457,0.52982,0.788923,0.403113,0.443221,20.0550995,0.343775,4,180,1833,41.528801
775231,14808.3459583,866.52479688,0.0,0.0,0.0,0.0,0,60,0.24215,-1.4240299,1.8052,0.851716,0.544068,0.001114,3.2e-06,25,25,88.2118988,-9999.0,0.0,0.0,0.0,0.0,0.1,0.516457,0.52982,0.788923,0.403113,0.443221,20.0289001,0.369239,4,180,1834,41.528801
775232,14970.9477934,811.66754288,0.0,0.0,0.0,0.0,0,61,0.24215,-1.4240299,1.8052,0.851219,0.544068,0.0010756,3.4e-06,25,25,88.1735992,-9999.0,0.0,0.0,0.0,0.0,0.1,0.417644,0.531199,0.788923,0.403113,0.443221,20.0044003,0.381972,4,181,1835,41.4673004
775233,15135.9322689,831.71099351,0.0,0.0,0.0,0.0,0,62,0.24215,-1.4240299,1.8052,0.851748,0.544068,0.0010231,3.6e-06,25,25,88.1345978,-9999.0,0.0,0.0,0.0,0.0,0.1,0.415251,0.531199,0.788923,0.403113,0.443221,19.9815006,0.381972,4,180,1836,41.4099007
775234,15303.2223228,921.78205303,0.0,0.0,0.0,0.0,0,63,0.24215,-1.54012,1.8786401,0.851759,0.544068,0.0009623,3.7e-06,25,26,88.0959015,-9999.0,0.0,0.0,0.0,0.0,0.1,0.415251,0.531199,0.788923,0.403113,0.443221,19.9603004,0.394704,4,181,1837,40.9726982
775935,14296.3454405,983.7334734,0.0,0.0,0.0,0.0,0,58,0.184608,-1.29831,1.72333,0.85219,0.544068,0.0011188,2.4e-06,25,25,88.3924026,-9999.0,0.0,0.0,0.0,0.0,0.1,0.517552,0.52982,0.788923,0.403113,0.443221,20.1499004,0.331042,4,181,1832,41.9384003
775936,14456.0596557,790.9933775099998,0.0,0.0,0.0,0.0,0,59,0.24215,-1.4240299,1.8052,0.851926,0.544068,0.0010968,2.5e-06,25,25,88.3544998,-9999.0,0.0,0.0,0.0,0.0,0.1,0.514763,0.52982,0.788923,0.403113,0.443221,20.1231003,0.331042,4,180,1833,41.4824982
775937,14618.3045728,639.22570335,0.0,0.0,0.0,0.0,0,60,0.24215,-1.4240299,1.8052,0.852146,0.544068,0.0010612,2.7e-06,25,25,88.3162994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.612357,0.52982,0.788923,0.403113,0.443221,20.0979004,0.356507,4,181,1834,41.4824982
775938,14782.9968679,562.62640925,0.0,0.0,0.0,0.0,0,61,0.24215,-1.4240299,1.8052,0.851775,0.544068,0.0010102,2.8e-06,25,26,88.2780991,-9999.0,0.0,0.0,0.0,0.0,0.1,0.512143,0.531199,0.788923,0.403113,0.443221,20.0743008,0.369239,4,180,1835,41.4056015
775939,14950.0556591,591.17463828,0.0,0.0,0.0,0.0,0,61,0.24215,-1.4240299,1.8052,0.852286,0.544068,0.000945,3e-06,25,26,88.2391968,-9999.0,0.0,0.0,0.0,0.0,0.1,0.509852,0.531199,0.788923,0.403113,0.443221,20.0522995,0.369239,4,181,1835,41.331501
775940,15119.4025023,712.33870421,0.0,0.0,0.0,0.0,0,62,0.24215,-1.54012,1.8786401,0.852211,0.544068,0.0008706,3.1e-06,25,26,88.2005997,-9999.0,0.0,0.0,0.0,0.0,0.1,0.509852,0.531199,0.788923,0.403113,0.443221,20.0319004,0.369239,4,180,1836,40.8941994
775941,15290.9613772,889.02497494,0.0,0.0,0.0,0.0,0,63,0.24215,-1.54012,1.8786401,0.852614,0.544068,0.0007959,3.3e-06,26,26,88.1613998,-9999.0,0.0,0.0,0.0,0.0,0.1,0.508078,0.531199,0.788923,0.403113,0.443221,20.0132999,0.381972,4,181,1837,40.8308983
776641,14103.8367659,866.30007671,0.0,0.0,0.0,0.0,0,58,0.184608,-1.29831,1.72333,0.852596,0.544068,0.0011222,1.9e-06,25,26,88.4975967,-9999.0,0.0,0.0,0.0,0.0,0.1,0.421408,0.52982,0.788923,0.403113,0.443221,20.2159996,0.331042,4,180,1831,41.9314995
776642,14265.7064085,639.07339131,0.0,0.0,0.0,0.0,0,58,0.24215,-1.4240299,1.8052,0.852555,0.544068,0.001095,2.1e-06,25,26,88.4597015,-9999.0,0.0,0.0,0.0,0.0,0.1,0.514118,0.52982,0.788923,0.403113,0.443221,20.1903,0.331042,4,180,1832,41.4641991
776643,14430.0917234,437.44002565,0.0,0.0,0.0,0.0,0,59,0.24215,-1.4240299,1.8052,0.852513,0.544068,0.0010541,2.2e-06,25,26,88.4216995,-9999.0,0.0,0.0,0.0,0.0,0.1,0.514118,0.52982,0.788923,0.403113,0.443221,20.1660004,0.343775,4,181,1833,41.4641991
776644,14596.9077191,315.10752546,0.0,0.0,0.0,0.0,0,60,0.24215,-1.4240299,1.8052,0.852154,0.544068,0.0009979,2.3e-06,25,26,88.3834991,-9999.0,0.0,0.0,0.0,0.0,0.1,0.511129,0.531199,0.788923,0.403113,0.443221,20.1432991,0.343775,4,181,1834,41.3736992
776645,14766.0720158,363.63680942,0.0,0.0,0.0,0.0,0,61,0.24215,-1.4240299,1.8052,0.852421,0.544068,0.000928,2.4e-06,26,26,88.3447037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.508521,0.531199,0.788923,0.403113,0.443221,20.1222,0.356507,4,180,1835,41.2845001
776646,14937.5048314,538.67495368,0.0,0.0,0.0,0.0,0,61,0.24215,-1.54012,1.8786401,0.852953,0.544068,0.0008487,2.6e-06,26,26,88.3061981,-9999.0,0.0,0.0,0.0,0.0,0.1,0.508521,0.531199,0.788923,0.403113,0.443221,20.1026993,0.356507,4,180,1836,40.8473015
776647,15111.1289586,757.04007971,0.0,0.0,0.0,0.0,0,62,0.24215,-1.54012,1.8786401,0.853128,0.544068,0.0007665,2.7e-06,26,26,88.2670975,-9999.0,0.0,0.0,0.0,0.0,0.1,0.408079,0.531199,0.788923,0.403113,0.443221,20.0848007,0.356507,4,181,1837,40.7678986
776648,15286.8697325,990.47900475,0.0,0.0,0.0,0.0,0,62,0.24215,-1.54012,1.8786401,0.853133,0.544068,0.0006893,2.8e-06,26,27,88.2274017,-9999.0,0.0,0.0,0.0,0.0,0.1,0.505069,0.532422,0.788923,0.403113,0.443221,20.0687008,0.369239,4,180,1838,40.705101
777328,11405.0314168,1002.90342997,0.0,0.0,0.0,0.0,0,42,0.085131,-0.561397,1.235,0.857543,0.653212,0.0008497,3e-06,25,30,89.2386017,-9999.0,0.0,0.0,0.0,0.0,0.1,0.611439,0.530359,0.691884,0.352748,0.435843,20.9643993,0.127324,4,180,1818,45.0275002
777329,11501.8220049,957.60555184,0.0,0.0,0.0,0.0,0,43,0.085131,-0.561397,1.235,0.857119,0.653212,0.0007887,2.8e-06,25,30,89.2113037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.613463,0.531987,0.702962,0.358504,0.435843,20.9216003,0.152789,4,180,1818,45.094799
777330,11603.1925454,976.32038593,0.0,0.0,0.0,0.0,0,44,0.085131,-0.561397,1.235,0.856707,0.653212,0.0007394,2.7e-06,25,30,89.183197,-9999.0,0.0,0.0,0.0,0.0,0.1,0.615648,0.531987,0.714151,0.364315,0.435843,20.8791008,0.152789,4,180,1818,45.1622009
777347,13913.156726,811.30764765,0.0,0.0,0.0,0.0,0,57,0.184608,-1.24068,1.68442,0.853005,0.544068,0.0011557,1.6e-06,24,26,88.6036987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.421408,0.537977,0.788923,0.403113,0.443221,20.2812004,0.305577,4,180,1831,42.1563988
777348,14077.2191109,562.28024658,0.0,0.0,0.0,0.0,0,58,0.24215,-1.3756,1.77176,0.852896,0.544068,0.0011299,1.7e-06,25,26,88.5660019,-9999.0,0.0,0.0,0.0,0.0,0.1,0.514118,0.537977,0.788923,0.403113,0.443221,20.2565002,0.31831,4,181,1832,41.6554985
777349,14243.7798955,314.79843115,0.0,0.0,0.0,0.0,0,59,0.24215,-1.3756,1.77176,0.852865,0.544068,0.0010905,1.8e-06,25,26,88.5279999,-9999.0,0.0,0.0,0.0,0.0,0.1,0.514118,0.537977,0.788923,0.403113,0.443221,20.2332001,0.331042,4,180,1834,41.6554985
777350,14412.7524618,83.88700029,0.0,0.0,0.0,0.0,0,59,0.24215,-1.3756,1.77176,0.852566,0.544068,0.0010366,1.9e-06,25,26,88.4898987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.413827,0.539204,0.788923,0.403113,0.443221,20.2113991,0.343775,4,180,1834,41.5649986
777351,14584.0529805,199.94000445,0.0,0.0,0.0,0.0,0,60,0.24215,-1.3756,1.77176,0.852826,0.544068,0.0009705,2e-06,25,26,88.4512024,-9999.0,0.0,0.0,0.0,0.0,0.1,0.410601,0.539204,0.788923,0.403113,0.443221,20.1910992,0.343775,4,180,1835,41.4758987
777352,14757.600386,444.87636703,0.0,0.0,0.0,0.0,0,61,0.24215,-1.49547,1.84848,0.852874,0.544068,0.0008964,2.1e-06,26,26,88.4126968,-9999.0,0.0,0.0,0.0,0.0,0.1,0.508521,0.539204,0.788923,0.403113,0.443221,20.1723995,0.343775,4,181,1836,41.0203018
